ITEM_ID,PRICE,BEDS,CITY,POSTAL,CREATED_AT
5ce6f81f650b16000158fcdb,52500000,3,New Tecumseth,L4M2Y3,1558569600
5ce6f820650b16000158fcde,38000000,2,Georgina,L0E1L0,1558569600
5ce6f825650b16000158fce4,269500000,4,Toronto,M5M4C7,1558569600
5ce6f826650b16000158fce5,18980000,0,Madoc,K0K,1558569600
5ce6f836650b16000158fcfa,79990000,3,Markham,L6B0R1,1558569600
5ce6f836650b16000158fcfb,89880000,3,Kawartha Lakes,K0M 1N0,1558569600
5ce6f83c650b16000158fd02,79900000,3,Centre Wellington,N0B1S0,1558569600
5ce6f842650b16000158fd09,229000000,4,Brampton,L6Y5H3,1558569600
5ce6f867650b16000158fd1c,127100000,5,Vaughan,L6A 278,1558569600
5ce6f873650b16000158fd2a,35900000,4,Fort Erie,L2A 2V2,1558569600
5ce6f874650b16000158fd2c,97500000,3,Mississauga,L5A2S9,1558569600
5ce6f878650b16000158fd32,45900000,4,Hamilton,L8L6L8,1558569600
5ce6f879650b16000158fd33,79999900,3,Brampton,L6V2J4,1558569600
5ce6f87d650b16000158fd39,378800000,5,Toronto,M5M1K2,1558569600
5ce6f880650b16000158fd3d,179800000,4,Richmond Hill,L4C9S8,1558569600
5ce6f88b650b16000158fd4b,94990000,3,Kawartha Lakes,K0M 1A0,1558569600
5ce6f88b650b16000158fd4c,104800000,2,Pickering,L1V1T3,1558569600
5ce6f88c650b16000158fd4e,89490000,4,Brampton,L6X4T6,1558569600
5ce6f88e650b16000158fd50,180000000,4,Pickering,L1V 1T3,1558569600
5ce6f890650b16000158fd53,54800000,0,Huntsville,P1H 2J3,1558569600
5ce6f894650b16000158fd58,80000000,4,Mississauga,L5H2P2,1558569600
5ce6f895650b16000158fd59,89990000,4,Oakville,L6L1N5,1558569600
5ce6f896650b16000158fd5a,65000000,3,Springwater,L0M 1T2,1558569600
5ce6f896650b16000158fd5b,84990000,4,Brampton,L6Y5B7,1558569600
5ce6f898650b16000158fd5e,599985000,5,Mississauga,L5H2Z2,1558569600
5ce6f899650b16000158fd5f,248500000,4,Toronto,M3B2E9,1558569600
5ce6f89a650b16000158fd61,227500000,4,Richmond Hill,L4C1Y6,1558569600
5ce6f89f650b16000158fd68,77980000,3,Caledon,L7K1T4,1558569600
5ce6f8a2650b16000158fd6b,58990000,3,Clarington,L1B1C4,1558569600
5ce6f8a4650b16000158fd6e,74900000,3,Brampton,L6Z 1C6,1558569600
5ce6f8a4650b16000158fd71,102900000,4,Richmond Hill,L4C4Z6,1558569600
5ce6f8b1650b16000158fd7a,348800000,4,Toronto,M5M2P4,1558569600
5ce6f8d6650b16000158fd97,158500000,3,Caledon,L7C2N1,1558569600
5ce6f8db650b16000158fd9e,47999000,3,Clarington,L1E 0J2,1558569600
5ce6f8df650b16000158fda4,79990000,4,Clarington,L1C4S6,1558569600
5ce6f8e2650b16000158fdab,82990000,4,Essa,L0M1B5,1558569600
5ce6f8e4650b16000158fdad,149800000,4,Richmond Hill,L4C0G6,1558569600
5ce6f8e5650b16000158fdae,119900000,3,Vaughan,L6A1X4,1558569600
5ce6f8e6650b16000158fdaf,68880000,4,Georgina,L4P4H1,1558569600
5ce6f8f5650b16000158fdbf,34990000,3,Thunder Bay,P7A 3A9,1558569600
5ce6f8f6650b16000158fdc0,63900000,3,Adjala-Tosorontio,L0M1J0,1558569600
5ce6f8fb650b16000158fdc2,110000000,3,Whitchurch-Stouffville,L4A1C6,1558569600
5ce6f8fd650b16000158fdc6,61490000,2,Oshawa,L1K2N3,1558569600
5ce6f8fe650b16000158fdc8,177500000,3,Toronto,M5R1W8,1558569600
5ce6f900650b16000158fdcb,41490000,3,Oshawa,L1J3V8,1558569600
5ce6f901650b16000158fdcc,244900000,5,Richmond Hill,L4B2J3,1558569600
5ce6f902650b16000158fdcd,869900000,4,Oro-Medonte,L0L2L0,1558569600
5ce6f903650b16000158fdce,295000000,4,Toronto,M2N3K8,1558569600
5ce6f904650b16000158fdd0,87900000,1,Barrie,L4M1G2,1558569600
5ce6f915650b16000158fde5,85900000,3,Toronto,M6E2G1,1558569600
5ce6f917650b16000158fde8,69999900,4,Newmarket,L3Y2C1,1558569600
5ce6f91b650b16000158fdee,61990000,4,Cobourg,K9A5G4,1558569600
5ce6f91c650b16000158fdef,126400000,6,Caledon,L7C 4E1,1558569600
5ce6f91d650b16000158fdf0,70900000,4,Brantford,N3T 0J4,1558569600
5ce6f91e650b16000158fdf2,57990000,3,Clarington,L1C0H9,1558569600
5ce6f920650b16000158fdf3,83990000,3,Caledon,L7E2Z5,1558569600
5ce6f92e650b16000158fe06,349800000,4,Oakville,L6J2P8,1558569600
5ce6f931650b16000158fe09,87990000,4,Georgina,L4P3C8,1558569600
5ce6f931650b16000158fe0a,61200000,3,Oshawa,L1G6W8,1558569600
5ce6f933650b16000158fe0e,87500000,4,Oakville,L6L 5G6,1558569600
5ce6f934650b16000158fe0f,81900000,3,Ramara,L3Vos1,1558569600
5ce6f937650b16000158fe14,169900000,5,Halton Hills,L7A2L7,1558569600
5ce6f94b650b16000158fe26,68900000,4,Barrie,L4M0E3,1558569600
5ce6f94d650b16000158fe28,86990000,3,Oakville,L6L 2C7,1558569600
5ce6f94e650b16000158fe2a,179900000,4,Oakville,L6H 6E4,1558569600
5ce6f951650b16000158fe2e,118500000,3,Oakville,L6L1Z3,1558569600
5ce6f951650b16000158fe2f,39990000,3,Barrie,L4N1Z8,1558569600
5ce6f955650b16000158fe34,107500000,4,Whitby,L0B1A0,1558569600
5ce6f957650b16000158fe39,166800000,4,Uxbridge,L4A 7X4,1558569600
5ce6f957650b16000158fe3a,92500000,3,Mississauga,L5A2P3,1558569600
5ce6f959650b16000158fe3c,155900000,4,Toronto,M8Y3P1,1558569600
5ce6f95e650b16000158fe41,64990000,3,Wasaga Beach,L9Z 1B8,1558569600
5ce6f963650b16000158fe48,65100000,3,Brampton,L7A 4P4,1558569600
5ce6f965650b16000158fe4c,84988800,3,Oakville,L6H0R5,1558569600
5ce6f967650b16000158fe4f,149800000,4,Markham,L3R1T4,1558569600
5ce6f969650b16000158fe51,135888800,5,Newmarket,L3X0B4,1558569600
5ce6f96c650b16000158fe54,169900000,3,Greater Napanee,K7R3L1,1558569600
5ce6f96f650b16000158fe58,44400000,3,Port Hope,L1A 3S9,1558569600
5ce6f970650b16000158fe5a,52990000,2,Scugog,L9L1B4,1558569600
5ce6f976650b16000158fe61,149900000,3,New Tecumseth,L0L1L0,1558569600
5ce6f97a650b16000158fe65,88990000,3,Pickering,L1V1M4,1558569600
5ce6f97e650b16000158fe6a,248000000,4,Toronto,M2M2W1,1558569600
5ce6f984650b16000158fe70,53000000,2,Georgina,L0E1N0,1558569600
5ce6f985650b16000158fe72,99900000,4,Markham,L6B1N6,1558569600
5ce6f988650b16000158fe75,65990000,4,Kawartha Lakes,K0M2C0,1558569600
5ce6f98a650b16000158fe77,44990000,3,London,N6M1M1,1558569600
5ce6f98c650b16000158fe79,72990000,3,Brock,L0C 1H0,1558569600
5ce6f98d650b16000158fe7b,168880000,4,Vaughan,L4J7T1,1558569600
5ce6f990650b16000158fe7d,71000000,3,Aurora,L4G1C9,1558569600
5ce6f991650b16000158fe7f,52900000,4,Cambridge,N3H0C6,1558569600
5ce6f994650b16000158fe81,75900000,3,Mississauga,L5L2Z4,1558569600
5ce6f99a650b16000158fe89,124790000,4,Brampton,L6X4N5,1558569600
5ce6f99f650b16000158fe8f,139900000,5,Mississauga,L5M1X6,1558569600
5ce6f99f650b16000158fe90,279800000,5,Richmond Hill,L4E1C2,1558569600
5ce6f9a5650b16000158fe97,164900000,4,Vaughan,L4H3X7,1558569600
5ce6f9a6650b16000158fe98,82990000,4,Whitby,L1R3R8,1558569600
5ce6f9a9650b16000158fe9c,84990000,3,Bradford West Gwillimbury,L3Z1R6,1558569600
5ce6f9ab650b16000158fe9d,128800000,4,Richmond Hill,L4E4B2,1558569600
5ce6f9ac650b16000158fe9e,495000000,2,Richmond Hill,L0E1N0,1558569600
5ce6f9b1650b16000158fea5,105000000,5,Innisfil,L9S 4J6,1558569600
5ce6f9b4650b16000158fea8,79999900,2,Hamilton,L8H 6V8,1558569600
5ce6f9b6650b16000158feab,134900000,4,Vaughan,L4H0N5,1558569600
5ce6f9c4650b16000158feb9,94990000,3,Oakville,L6L2A4,1558569600
5ce6f9c7650b16000158febd,89900000,1,Orangeville,L9W 5B5,1558569600
5ce6f9c9650b16000158fec0,128900000,4,Georgina,L4P3C8,1558569600
5ce6f9cb650b16000158fec2,500000000,3,Clarington,L1B1C2,1558569600
5ce6f9d3650b16000158fecb,54990000,4,Quinte West,K8R 0A5,1558569600
5ce6f9d7650b16000158fed1,94900000,4,Mississauga,L5R1K9,1558569600
5ce6f9d9650b16000158fed4,62480000,3,Brock,L0K 1A0,1558569600
5ce6f9db650b16000158fed5,80900000,0,Toronto,M6M4P6,1558569600
5ce6f9db650b16000158fed6,107900000,4,Toronto,M1W2Y9,1558569600
5ce6f9dd650b16000158fed8,159800000,5,Oakville,L6M4R8,1558569600
5ce6f9e0650b16000158fedb,67000000,3,Mississauga,L5N4J2,1558569600
5ce6f9e4650b16000158fee1,199500000,5,Innisfil,L9S0L5,1558569600
5ce6f9e5650b16000158fee2,133988800,4,Oakville,L6M2B7,1558569600
5ce6f9e6650b16000158fee3,51500000,2,Hamilton,L8R 2Z3,1558569600
5ce6f9e9650b16000158fee7,177400000,4,Toronto,M9B3W2,1558569600
5ce6f9ea650b16000158fee9,129900000,2,Mono,L9V 0Z3,1558569600
5ce6f9ed650b16000158feec,109888800,5,East Gwillimbury,L9N0T2,1558569600
5ce6f9f1650b16000158fef2,99800000,5,Bradford West Gwillimbury,L3Z0W6,1558569600
5ce6f9f4650b16000158fef5,87640000,4,Oshawa,L1K0R3,1558569600
5ce6f9f6650b16000158fef7,89990000,4,Brampton,L6X3V5,1558569600
5ce6f9f9650b16000158fef9,93990000,4,Milton,L9T7Y3,1558569600
5ce6f9fb650b16000158fefc,87990000,4,Oshawa,L1L0E1,1558569600
5ce6f9fc650b16000158fefd,199981300,4,Toronto,M2N2L1,1558569600
5ce6fa01650b16000158ff03,124999000,4,Halton Hills,L7G0H6,1558569600
5ce6fa03650b16000158ff06,219900000,4,Brampton,L6Y5H3,1558569600
5ce6fa05650b16000158ff07,129900000,4,Scugog,L9L1R4,1558569600
5ce6fa07650b16000158ff0a,54900000,3,Clarington,L1C 2W3,1558569600
5ce6fa0a650b16000158ff0c,129500000,3,Mississauga,L5A2J9,1558569600
5ce6fa0d650b16000158ff0f,155000000,4,Richmond Hill,L4E 2P1,1558569600
5ce6fa13650b16000158ff18,284900000,3,Toronto,M4N2B4,1558569600
5ce6fa15650b16000158ff19,114900000,4,Aurora,L4G1A6,1558569600
5ce6fa18650b16000158ff1d,124999000,3,Hamilton,L9G 4K1,1558569600
5ce6fa1c650b16000158ff20,59500000,3,Hamilton,L8B0V6,1558569600
5ce6fa20650b16000158ff24,37500000,3,Georgina,L0E1A0,1558569600
5ce6fa23650b16000158ff26,77900000,3,Mississauga,L5C1Z5,1558569600
5ce6fa26650b16000158ff2a,104900000,5,Whitby,L1R 3L1,1558569600
5ce6fa28650b16000158ff2b,148900000,4,Kitchener,N2P2T3,1558569600
5ce6fa28650b16000158ff2c,58500000,2,Ramara,L0K1B0,1558569600
5ce6fa28650b16000158ff2e,44900000,4,Brampton,L6S1S1,1558569600
5ce6fa2b650b16000158ff30,79900000,4,Brampton,L6Y4K8,1558569600
5ce6fa2e650b16000158ff35,68990000,3,Uxbridge,L9P1J4,1558569600
5ce6fa31650b16000158ff38,227500000,5,Toronto,M6C2S3,1558569600
5ce6fa36650b16000158ff40,610000000,4,Hamilton,L8J2Y6,1558569600
5ce6fa3b650b16000158ff43,159999900,4,Oakville,L6L1L3,1558569600
5ce6fa3c650b16000158ff44,45490000,2,Peterborough,K9J 0H6,1558569600
5ce6fa42650b16000158ff4a,79990000,4,New Tecumseth,L0G 1W0,1558569600
5ce6fa55650b16000158ff5a,139900000,3,Essa,L0M1T0,1558569600
5ce6fa6f650b16000158ff69,64990000,4,Collingwood,L9Y 0Z1,1558569600
5ce6fa71650b16000158ff6c,329900000,4,Toronto,M4G2V3,1558569600
5ce6fa73650b16000158ff6d,115000000,3,Richmond Hill,L4C2M9,1558569600
5ce6fa73650b16000158ff6e,27990000,3,South Bruce Peninsula,N0H 1P0,1558569600
5ce6fa76650b16000158ff71,169900000,5,Springwater,L0L1Y3,1558569600
5ce6fa7a650b16000158ff75,99900000,4,Richmond Hill,L4G0H4,1558569600
5ce6fa80650b16000158ff7f,99900000,4,Pickering,L1X2M9,1558569600
5ce6fa87650b16000158ff86,62000000,2,Dysart et al,K0M1S0,1558569600
5ce6fa8a650b16000158ff8a,173900000,3,Toronto,M9A3C5,1558569600
5ce6fa8b650b16000158ff8c,164990000,3,Toronto,M3H2A3,1558569600
5ce6fa91650b16000158ff91,87900000,4,Burlington,L7P3B4,1558569600
5ce6fa92650b16000158ff93,199900000,4,Whitchurch-Stouffville,L4A 2C1,1558569600
5ce6fa93650b16000158ff94,58900000,4,Shelburne,L9V 3T9,1558569600
5ce6fa94650b16000158ff96,65000000,4,Oshawa,L1K3B9,1558569600
5ce6fa98650b16000158ff99,88900000,3,Vaughan,L4L2A7,1558569600
5ce6fa9b650b16000158ff9b,39900000,3,Peterborough,K9H 6L5,1558569600
5ce6fa9c650b16000158ff9c,135500000,3,Toronto,M4L2Z4,1558569600
5ce6fa9c650b16000158ff9d,47400000,4,Norfolk,N3Y 3V1,1558569600
5ce6faa0650b16000158ffa1,469900000,5,Aurora,L4G6W5,1558569600
5ce6faa6650b16000158ffa6,67900000,3,Bradford West Gwillimbury,L3Z0L8,1558569600
5ce6faa6650b16000158ffa7,129900000,4,Mississauga,L5G1P8,1558569600
5ce6faa8650b16000158ffa9,90000000,3,Essa,L4M4S4,1558569600
5ce6faab650b16000158ffaa,118000000,5,Richmond Hill,L4S0J3,1558569600
5ce6faac650b16000158ffab,64990000,3,Hamilton,L9C3R6,1558569600
5ce6faad650b16000158ffac,209999900,3,Mississauga,L5J1A3,1558569600
5ce6fab4650b16000158ffb1,88888800,4,Kitchener,N2R0H2,1558569600
5ce6fab6650b16000158ffb2,84970000,4,Brampton,L6X4L2,1558569600
5ce6faba650b16000158ffb8,69900000,4,Georgina,L4P3V7,1558569600
5ce6fabc650b16000158ffb9,74500000,4,Toronto,M9M1Y1,1558569600
5ce6fabd650b16000158ffba,124888800,4,Aurora,L4G0E6,1558569600
5ce6fac4650b16000158ffc5,49990000,4,Barrie,L4M 2X4,1558569600
5ce6fac7650b16000158ffc9,109900000,4,Toronto,M1E1W3,1558569600
5ce6fac8650b16000158ffcb,69990000,3,Oshawa,L1H6P1,1558569600
5ce6facb650b16000158ffce,76900000,3,Whitchurch-Stouffville,L4A4H1,1558569600
5ce6facc650b16000158ffcf,85980000,3,Toronto,M1S 2W1,1558569600
5ce6fad4650b16000158ffd5,59890000,3,Scugog,L0B 1L0,1558569600
5ce6fad9650b16000158ffdc,119900000,3,Scugog,L9L1P6,1558569600
5ce6fada650b16000158ffdd,950000000,7,Grimsby,L3M4E7,1558569600
5ce6fadb650b16000158ffdf,139990000,5,Oakville,L6H6B4,1558569600
5ce6fae2650b16000158ffeb,78880000,3,Newmarket,L3Y5K9,1558569600
5ce6fae3650b16000158ffec,195000000,3,Toronto,M2N1Y3,1558569600
5ce6fae6650b16000158fff0,79480000,4,Hamilton,L9G 4N9,1558569600
5ce6fae9650b16000158fff2,24500000,2,Out of Area,V0J 2N0,1558569600
5ce6faec650b16000158fff6,94990000,4,Pickering,L1V6Z1,1558569600
5ce6faec650b16000158fff7,20000000,2,Out of Area,V0K 2L0,1558569600
5ce6faec650b16000158fff8,102000000,3,Markham,L6C2N5,1558569600
5ce6faf3650b16000158ffff,87800000,4,Markham,L6B 0K4,1558569600
5ce6faf4650b160001590001,269900000,4,Toronto,M2N1B5,1558569600
5ce6faf8650b160001590006,68800000,3,Aurora,L4G0Y1,1558569600
5ce6fafa650b160001590009,64500000,4,Innisfil,L9S4R6,1558569600
5ce6fb00650b16000159000e,399990000,3,Toronto,M2L1C3,1558569600
5ce6fb03650b160001590013,73400000,4,Brampton,L6W1A3,1558569600
5ce6fb0b650b16000159001d,189800000,3,Whitchurch-Stouffville,L4A2L4,1558569600
5ce6fb0c650b16000159001f,189800000,3,Markham,L3P2A9,1558569600
5ce6fb0d650b160001590021,126900000,4,Aurora,L4G0E5,1558569600
5ce6fb11650b160001590024,118000000,4,Markham,L6E0G9,1558569600
5ce6fb12650b160001590025,44990000,3,Haldimand,N1A 2W8,1558569600
5ce6fb16650b160001590028,229900000,5,Toronto,M3H4J9,1558569600
5ce6fb19650b16000159002b,89990000,3,Richmond Hill,L4S0G2,1558569600
5ce6fb19650b16000159002d,105800000,5,East Gwillimbury,L9N0P4,1558569600
5ce6fb22650b160001590035,148000000,7,Brampton,L6Y1M6,1558569600
5ce6fb25650b160001590037,269900000,4,Richmond Hill,L4C2N3,1558569600
5ce6fb26650b160001590039,126799900,4,Mississauga,L4W2J8,1558569600
5ce6fb2b650b160001590040,84000000,2,Whitchurch-Stouffville,L4A1N3,1558569600
5ce6fb37650b16000159004f,99800000,3,Richmond Hill,L4S1Z2,1558569600
5ce6fb38650b160001590050,239900000,4,Whitchurch-Stouffville,L0G 1E0,1558569600
5ce6fb3d650b160001590055,88800000,4,Bradford West Gwillimbury,L3Z0E9,1558569600
5ce6fb3e650b160001590057,72500000,3,Toronto,M3N2L8,1558569600
5ce6fb40650b16000159005a,32800000,4,Meaford,N4L1N8,1558569600
5ce6fb43650b16000159005d,74990000,3,Springwater,L9X 1P4,1558569600
5ce6fb45650b16000159005e,258000000,4,Mississauga,L5G1P4,1558569600
5ce6fb46650b16000159005f,58000000,3,Barrie,L4N5X6,1558569600
5ce6fb46650b160001590060,88800000,3,Toronto,M3H1X6,1558569600
5ce6fb46650b160001590061,76800000,3,Aurora,L4G6C6,1558569600
5ce6fb48650b160001590063,59500000,3,Whitby,L1N6H5,1558569600
5ce6fb49650b160001590065,71900000,5,Oshawa,L1K2W7,1558569600
5ce6fb4b650b160001590067,74270000,3,Brampton,L6R1B3,1558569600
5ce6fb50650b16000159006c,167500000,4,Milton,L0P1B0,1558569600
5ce6fb54650b16000159006f,56899000,2,Niagara-on-the-Lake,L0S1T0,1558569600
5ce701d7650b1600015911f2,122900000,4,Richmond Hill,L4S1G8,1558569600
5ce701d8650b1600015911f4,52990000,3,Oshawa,L1G3E9,1558569600
5ce701e3650b1600015911fe,126990000,5,Markham,L6B 0J9,1558569600
5ce701e6650b160001591205,81900000,3,Richmond Hill,L4E0V6,1558569600
5ce701e9650b16000159120c,79890000,5,Barrie,L4M0B7,1558569600
5ce701ea650b16000159120d,159000000,2,Toronto,M2N1G8,1558569600
5ce701eb650b160001591210,168900000,5,Brampton,L6P4B8,1558569600
5ce701eb650b160001591211,74900000,2,Mississauga,L5E1Z2,1558569600
5ce701f1650b160001591215,158800000,4,Oakville,L6M0N9,1558569600
5ce70204650b160001591223,350000000,5,Caledon,L7E0Z6,1558569600
5ce70205650b160001591225,64990000,3,Brampton,L6V1E5,1558569600
5ce70207650b160001591229,49900000,3,Georgina,L4P1W2,1558569600
5ce70207650b16000159122b,169990000,3,Vaughan,L4K2N2,1558569600
5ce7020c650b160001591233,248800000,4,Toronto,M5M1X6,1558569600
5ce7020c650b160001591234,72000000,0,Kawartha Lakes,L0A1K0,1558569600
5ce7020d650b160001591236,63480000,2,Markham,L6B1J2,1558569600
5ce7021b650b160001591247,108800000,4,Whitchurch-Stouffville,L4A1B9,1558569600
5ce7021c650b160001591249,82990000,4,Barrie,L4M 0B1,1558569600
5ce7021d650b16000159124a,118880000,3,Toronto,M9L2R1,1558569600
5ce70220650b160001591251,69990000,2,Toronto,M4C2P4,1558569600
5ce70222650b160001591255,189800000,3,Burlington,L7N1W1,1558569600
5ce70222650b160001591258,74900000,3,Toronto,M9M1N3,1558569600
5ce70223650b160001591259,69990000,2,West Lincoln,L0R 2J0,1558569600
5ce70224650b16000159125a,73490000,3,Burlington,L7M0K5,1558569600
5ce70225650b16000159125c,89990000,5,Richmond Hill,L4E2Z3,1558569600
5ce70227650b160001591261,74990000,4,Orangeville,L9W4Y4,1558569600
5ce70228650b160001591262,127800000,3,Toronto,M2M1M9,1558569600
5ce70228650b160001591264,59999900,3,Oshawa,L1K 0B9,1558569600
5ce7022b650b160001591268,98900000,4,Tay,L0K2A0,1558569600
5ce7022e650b16000159126c,109900000,3,Toronto,M9B5S9,1558569600
5ce7022f650b160001591270,89900000,4,Bradford West Gwillimbury,L3Z0H6,1558569600
5ce70232650b160001591278,68990000,2,Whitby,L1M0J8,1558569600
5ce70232650b160001591279,449000000,3,Whitchurch-Stouffville,L4A 7X5,1558569600
5ce70233650b16000159127c,129500000,3,Mississauga,L5J2S2,1558569600
5ce70237650b160001591281,128000000,4,Vaughan,L4H0V5,1558569600
5ce7023e650b16000159128b,54990000,4,Barrie,L4M2V3,1558569600
5ce7023e650b16000159128d,189999900,5,Oakville,L6H 0T6,1558569600
5ce70240650b16000159128e,91900000,4,Toronto,M1E4C6,1558569600
5ce70241650b160001591293,94900000,5,Cambridge,N3E 0B6,1558569600
5ce70245650b16000159129a,68888800,4,Innisfil,L0L 1W0,1558569600
5ce70246650b16000159129d,167000000,4,Richmond Hill,L4E4J6,1558569600
5ce70248650b16000159129f,79988800,3,Oakville,L6H6N2,1558569600
5ce7024c650b1600015912a6,53988900,2,Hamilton,L8T4W4,1558569600
5ce7024e650b1600015912ab,56050000,3,Ajax,L1T3S9,1558569600
5ce70264650b1600015912b3,189800000,4,King,L7B0B8,1558569600
5ce7026d650b1600015912b8,87500000,3,Norfolk,N3Y 4J9,1558569600
5ce7026e650b1600015912ba,89900000,4,Ajax,L1Z2A4,1558569600
5ce7026f650b1600015912bb,87800000,3,King,L0G1N0,1558569600
5ce70271650b1600015912be,179900000,4,King,L7B 0P5,1558569600
5ce70271650b1600015912c0,144900000,5,Toronto,M6H4C1,1558569600
5ce70288650b1600015912d1,49990000,4,Oshawa,L1G5R4,1558569600
5ce7028a650b1600015912d4,116900000,3,Vaughan,L4J0K1,1558569600
5d183831650b160001608625,66490000,2,Caledon,L7K1R8,1558569600
5d183835650b160001608627,73880000,4,Georgina,L4P 2G6,1558569600
5d183836650b16000160862b,165000000,4,Toronto,M8W1X8,1558569600
5d188cb4650b160001616498,113500000,4,East Gwillimbury,L9N 1M8,1558569600
5d188d90650b1600016164f9,84990000,3,Toronto,M1K2J1,1558569600
5d188d96650b1600016164fb,208800000,3,Burlington,L7T3B7,1558569600
5d188e3b650b16000161653a,59499900,4,Hamilton,L9A3R1,1558569600
5d188e63650b16000161654e,51490000,1,Grimsby,L3M0G8,1558569600
5d1891d5650b160001616748,69990000,2,Brampton,L6V1K5,1558569600
5d1893e9650b160001616845,53888800,3,Haldimand,N3W 1A5,1558569600
5d1894ad650b16000161687c,164900000,5,Oakville,L6M2Z7,1558569600
5d1894b1650b16000161687e,79990000,3,Oakville,L6H 0R7,1558569600
5d18a823650b160001617185,68800000,3,Georgina,L0E1L0,1558569600
5d19f8d4650b1600016171b2,63990000,2,Halton Hills,L7G2X8,1558569600
5d0634cd650b1600015e7bfd,159800000,4,King,L0G1N0,1558569600
5d0634d4650b1600015e7bff,90990000,4,Innisfil,L9S1A6,1558569600
5d1234c9650b1600016007e8,135000000,6,Toronto,M1C1B3,1558569600
5d123e30650b160001600966,59980000,3,Hamilton,L9A 0B1,1558569600
5d123e35650b160001600967,59900000,4,Hamilton,L8L 6A5,1558569600
5d123e8c650b160001600998,78490000,3,West Lincoln,L0R2A0,1558569600
5d123e8f650b16000160099a,64990000,3,Brampton,L7A3N8,1558569600
5d12404c650b160001600ab3,395000000,4,Toronto,M2N4L1,1558569600
5d124110650b160001600b15,79990000,4,Brampton,L6X1C5,1558569600
5d124167650b160001600b4c,108800000,4,Brampton,L6Z3K4,1558569600
5d124220650b160001600bb1,87990000,2,Uxbridge,L0E 1T0,1558569600
5d12445f650b160001600d3a,48000000,3,Cambridge,N3H5L5,1558569600
5d124f8f650b16000160104a,88800000,4,New Tecumseth,L0G 1A0,1558569600
5d125374650b1600016010f7,189800000,5,Richmond Hill,L4E1E2,1558569600
5d125441650b160001601118,139990000,4,Burlington,L7T 4L7,1558569600
5d12573f650b16000160121a,63800000,3,Whitby,L1M1H6,1558569600
5d125794650b160001601253,112000000,4,Brampton,L6Y0M4,1558569600
5d1257c8650b160001601277,74500000,3,Milton,L9T6L1,1558569600
5d1257f6650b160001601299,249990000,4,Oakville,L6H 1Y9,1558569600
5d125813650b1600016012a2,54990000,3,Scugog,L9L1Z2,1558569600
5d125834650b1600016012b4,90800000,4,New Tecumseth,L0G1W0,1558569600
5d12585f650b1600016012d0,86990000,3,Oakville,L6M4K6,1558569600
5cd86feb52420b0001e93001,118900000,4,Burlington,L7P 0L5,1558569600
5cff6819650b1600015dd722,499800000,5,Mississauga,L5H1P6,1558569600
5d00a257650b1600015e1bb2,226900000,4,Oakville,L6K2M2,1558569600
5d00a611650b1600015e1d54,249999900,4,Caledon,L7C2T7,1558569600
5d00a64b650b1600015e1d7c,71900000,4,Ajax,L1S5Z3,1558569600
5d00a64b650b1600015e1d7d,77770000,3,Aurora,L4G0Z8,1558569600
5d00ed86650b1600015e2254,89900000,3,Toronto,M1T2T4,1558569600
5d00ed92650b1600015e225f,148800000,4,Toronto,M6G 3B2,1558569600
5d00ed93650b1600015e2260,67900000,3,Mississauga,L4T2W7,1558569600
5d019a11650b1600015e6df4,97888800,4,Whitchurch-Stouffville,L4A0S2,1558569600
5d1d4495650b16000161762b,195000000,4,Toronto,M8W3Y6,1558569600
5d075ca8650b1600015ef9ce,274800000,6,Mississauga,L5J2S3,1558569600
5d075db1650b1600015efa34,164800000,4,Whitchurch-Stouffville,L4A 7X4,1558569600
5d075fda650b1600015efbd4,45900000,2,Georgina,L0E1R0,1558569600
5d07629a650b1600015efd93,134500000,4,Mississauga,L5R0C7,1558569600
5d0763a5650b1600015efe3f,94500000,4,New Tecumseth,L0G1W0,1558569600
5d1c9ebd650b160001617584,112578600,4,Brampton,L6Y1L4,1558569600
5d076586650b1600015efef9,248800000,4,Toronto,M2R1H2,1558569600
5cfed211650b1600015da9e0,29499900,3,Shelburne,L9V3T3,1558569600
5cfedb1c650b1600015daadf,239900000,4,Toronto,M2N1E7,1558569600
5d16e573650b160001608585,77700000,3,Grimsby,L3M2Y4,1558569600
5d125b6e650b1600016014db,59900000,3,Blue Mountains,N0H 2P0,1558569600
5d129025650b160001605dea,99990000,4,Milton,L9T4X8,1558569600
5d12983d650b160001605eb9,95800000,3,East Gwillimbury,L0G1R0,1558569600
5d129ee4650b160001605f98,139800000,2,East Gwillimbury,L0G1R0,1558569600
5d12a3af650b16000160605f,97900000,4,Richmond Hill,L4C1C2,1558569600
5d12aa07650b16000160615a,1380000000,2,Pickering,L1V 2P8,1558569600
5cfae9fc650b1600015d5310,145000000,4,Toronto,M1N2W5,1558569600
5cfaebc2650b1600015d54e9,129480000,4,Newmarket,L3X0H6,1558569600
5d156eea650b160001607072,86950000,4,Brampton,L6X4A8,1558569600
5d159a7c650b160001608481,219500000,4,Mississauga,L5G1R4,1558569600
5d159a8a650b16000160848c,71490000,3,Toronto,M9W3H6,1558569600
5d159a8b650b16000160848d,56080000,3,Georgina,L4P 2G6,1558569600
5d159a9d650b160001608490,69980000,3,Ajax,L1Z1K2,1558569600
5ced3e95650b1600015abdfb,178800000,2,Mississauga,L5H2R7,1558569600
5ced4087650b1600015abe7d,219800000,4,Toronto,M9B3B4,1558569600
